length,deleting,Class
139678,0.0367,Vector
139678,0.0002,Set
139680,0.0369,Vector
139680,0.0002,Set
139682,0.0368,Vector
139682,0.0002,Set
139684,0.0628,Vector
139684,0.0002,Set
139686,0.0367,Vector
139686,0.0002,Set
139688,0.0369,Vector
139688,0.0002,Set
139690,0.0369,Vector
139690,0.0002,Set
139692,0.038,Vector
139692,0.0002,Set
139694,0.0465,Vector
139694,0.0002,Set
139696,0.0367,Vector
139696,0.0002,Set
139698,0.0379,Vector
139698,0.0002,Set
139700,0.0379,Vector
139700,0.0003,Set
139702,0.0379,Vector
139702,0.0002,Set
139704,0.0379,Vector
139704,0.0002,Set
139706,0.0379,Vector
139706,0.0001,Set
139708,0.0379,Vector
139708,0.0002,Set
139710,0.0378,Vector
139710,0.0002,Set
139712,0.0379,Vector
139712,0.0002,Set
139714,0.038,Vector
139714,0.0002,Set
139716,0.038,Vector
139716,0.0002,Set
139718,0.0379,Vector
139718,0.0002,Set
139720,0.038,Vector
139720,0.0002,Set
139722,0.0379,Vector
139722,0.0002,Set
139724,0.0379,Vector
139724,0.0002,Set
139726,0.0378,Vector
139726,0.0002,Set
139728,0.0379,Vector
139728,0.0002,Set
139730,0.038,Vector
139730,0.0002,Set
139732,0.038,Vector
139732,0.0002,Set
139734,0.0378,Vector
139734,0.0002,Set
139736,0.038,Vector
139736,0.0002,Set
139738,0.0379,Vector
139738,0.0001,Set
139740,0.0379,Vector
139740,0.0002,Set
139742,0.0379,Vector
139742,0.0002,Set
139744,0.0391,Vector
139744,0.0002,Set
139746,0.0379,Vector
139746,0.0002,Set
139748,0.0378,Vector
139748,0.0002,Set
139750,0.0368,Vector
139750,0.0002,Set
139752,0.0368,Vector
139752,0.0002,Set
139754,0.0368,Vector
139754,0.0002,Set
139756,0.0368,Vector
139756,0.0002,Set
139758,0.0368,Vector
139758,0.0002,Set
139760,0.0368,Vector
139760,0.0002,Set
139762,0.0369,Vector
139762,0.0002,Set
139764,0.0368,Vector
139764,0.0002,Set
139766,0.0369,Vector
139766,0.0003,Set
139768,0.0369,Vector
139768,0.0002,Set
139770,0.0368,Vector
139770,0.0001,Set
139772,0.0368,Vector
139772,0.0002,Set
139774,0.0368,Vector
139774,0.0002,Set
139776,0.0368,Vector
139776,0.0002,Set
139778,0.0369,Vector
139778,0.0001,Set
139780,0.0367,Vector
139780,0.0002,Set
139782,0.0369,Vector
139782,0.0002,Set
139784,0.0369,Vector
139784,0.0002,Set
139786,0.0368,Vector
139786,0.0002,Set
139788,0.0369,Vector
139788,0.0003,Set
139790,0.0367,Vector
139790,0.0002,Set
139792,0.0368,Vector
139792,0.0002,Set
139794,0.0581,Vector
139794,0.0001,Set
139796,0.0369,Vector
139796,0.0002,Set
139798,0.0368,Vector
139798,0.0002,Set
139800,0.0369,Vector
139800,0.0002,Set
139802,0.0369,Vector
139802,0.0002,Set
139804,0.0369,Vector
139804,0.0002,Set
139806,0.0368,Vector
139806,0.0002,Set
139808,0.0703,Vector
139808,0.0002,Set
139810,0.0368,Vector
139810,0.0001,Set
139812,0.0369,Vector
139812,0.0002,Set
139814,0.0368,Vector
139814,0.0002,Set
139816,0.037,Vector
139816,0.0002,Set
139818,0.0369,Vector
139818,0.0002,Set
139820,0.0368,Vector
139820,0.0001,Set
139822,0.037,Vector
139822,0.0002,Set
139824,0.0369,Vector
139824,0.0002,Set
139826,0.0369,Vector
139826,0.0002,Set
139828,0.0368,Vector
139828,0.0002,Set
139830,0.037,Vector
139830,0.0002,Set
139832,0.0472,Vector
139832,0.0002,Set
139834,0.037,Vector
139834,0.0002,Set
139836,0.0369,Vector
139836,0.0002,Set
139838,0.0369,Vector
139838,0.0002,Set
139840,0.0369,Vector
139840,0.0002,Set
139842,0.0368,Vector
139842,0.0001,Set
139844,0.0369,Vector
139844,0.0001,Set
139846,0.0493,Vector
139846,0.0002,Set
139848,0.0369,Vector
139848,0.0001,Set
139850,0.0368,Vector
139850,0.0001,Set
139852,0.0368,Vector
139852,0.0001,Set
139854,0.0368,Vector
139854,0.0002,Set
139856,0.0369,Vector
139856,0.0001,Set
139858,0.0369,Vector
139858,0.0001,Set
139860,0.0369,Vector
139860,0.0002,Set
139862,0.0368,Vector
139862,0.0002,Set
139864,0.0368,Vector
139864,0.0002,Set
139866,0.0369,Vector
139866,0.0002,Set
139868,0.0369,Vector
139868,0.0001,Set
139870,0.0368,Vector
139870,0.0002,Set
139872,0.037,Vector
139872,0.0002,Set
139874,0.0369,Vector
139874,0.0002,Set
139876,0.037,Vector
139876,0.0002,Set
139878,0.0369,Vector
139878,0.0002,Set
139880,0.0369,Vector
139880,0.0002,Set
139882,0.0369,Vector
139882,0.0002,Set
139884,0.0369,Vector
139884,0.0001,Set
139886,0.0368,Vector
139886,0.0002,Set
139888,0.0369,Vector
139888,0.0002,Set
139890,0.0369,Vector
139890,0.0002,Set
139892,0.0368,Vector
139892,0.0002,Set
139894,0.0475,Vector
139894,0.0002,Set
139896,0.0369,Vector
139896,0.0002,Set
139898,0.0369,Vector
139898,0.0001,Set
139900,0.037,Vector
139900,0.0002,Set
139902,0.0369,Vector
139902,0.0002,Set
139904,0.037,Vector
139904,0.0002,Set
139906,0.0368,Vector
139906,0.0002,Set
139908,0.0369,Vector
139908,0.0002,Set
139910,0.0369,Vector
139910,0.0002,Set
139912,0.0369,Vector
139912,0.0002,Set
139914,0.0369,Vector
139914,0.0002,Set
139916,0.037,Vector
139916,0.0002,Set
139918,0.0369,Vector
139918,0.0002,Set
139920,0.0369,Vector
139920,0.0002,Set
139922,0.0369,Vector
139922,0.0002,Set
139924,0.0369,Vector
139924,0.0002,Set
139926,0.0369,Vector
139926,0.0001,Set
139928,0.0369,Vector
139928,0.0002,Set
139930,0.037,Vector
139930,0.0002,Set
139932,0.0368,Vector
139932,0.0002,Set
139934,0.0368,Vector
139934,0.0001,Set
139936,0.0369,Vector
139936,0.0002,Set
139938,0.037,Vector
139938,0.0002,Set
139940,0.0369,Vector
139940,0.0002,Set
139942,0.0369,Vector
139942,0.0002,Set
139944,0.0368,Vector
139944,0.0002,Set
139946,0.0369,Vector
139946,0.0002,Set
139948,0.0369,Vector
139948,0.0002,Set
139950,0.0379,Vector
139950,0.0002,Set
139952,0.037,Vector
139952,0.0002,Set
139954,0.0368,Vector
139954,0.0002,Set
139956,0.037,Vector
139956,0.0002,Set
139958,0.0369,Vector
139958,0.0002,Set
139960,0.0367,Vector
139960,0.0001,Set
139962,0.037,Vector
139962,0.0002,Set
139964,0.0369,Vector
139964,0.0001,Set
139966,0.0367,Vector
139966,0.0002,Set
139968,0.037,Vector
139968,0.0002,Set
139970,0.0368,Vector
139970,0.0002,Set
139972,0.0369,Vector
139972,0.0002,Set
139974,0.0368,Vector
139974,0.0002,Set
139976,0.037,Vector
139976,0.0002,Set
139978,0.0403,Vector
139978,0.0002,Set
139980,0.0401,Vector
139980,0.0002,Set
139982,0.0383,Vector
139982,0.0002,Set
139984,0.0381,Vector
139984,0.0002,Set
139986,0.0387,Vector
139986,0.0002,Set
139988,0.038,Vector
139988,0.0002,Set
139990,0.038,Vector
139990,0.0002,Set
139992,0.0381,Vector
139992,0.0003,Set
139994,0.0381,Vector
139994,0.0002,Set
139996,0.0379,Vector
139996,0.0002,Set
139998,0.0381,Vector
139998,0.0002,Set
140000,0.0382,Vector
140000,0.0002,Set
140002,0.038,Vector
140002,0.0002,Set
140004,0.0379,Vector
140004,0.0002,Set
140006,0.0381,Vector
140006,0.0002,Set
140008,0.038,Vector
140008,0.0002,Set
140010,0.038,Vector
140010,0.0002,Set
140012,0.038,Vector
140012,0.0002,Set
140014,0.0381,Vector
140014,0.0002,Set
140016,0.038,Vector
140016,0.0002,Set
140018,0.0382,Vector
140018,0.0002,Set
140020,0.0383,Vector
140020,0.0002,Set
140022,0.0381,Vector
140022,0.0003,Set
140024,0.038,Vector
140024,0.0001,Set
140026,0.0382,Vector
140026,0.0002,Set
140028,0.0397,Vector
140028,0.0002,Set
140030,0.0396,Vector
140030,0.0002,Set
140032,0.0395,Vector
140032,0.0003,Set
140034,0.0663,Vector
140034,0.0002,Set
140036,0.0489,Vector
140036,0.0003,Set
140038,0.0369,Vector
140038,0.0002,Set
140040,0.0477,Vector
140040,0.0002,Set
140042,0.0369,Vector
140042,0.0002,Set
140044,0.0368,Vector
140044,0.0002,Set
140046,0.0369,Vector
140046,0.0002,Set
140048,0.0368,Vector
140048,0.0002,Set
140050,0.048,Vector
140050,0.0002,Set
140052,0.038,Vector
140052,0.0002,Set
140054,0.0383,Vector
140054,0.0003,Set
140056,0.0369,Vector
140056,0.0003,Set
140058,0.0369,Vector
140058,0.0002,Set
140060,0.037,Vector
140060,0.0002,Set
140062,0.0369,Vector
140062,0.0002,Set
140064,0.1375,Vector
140064,0.0001,Set
140066,0.0392,Vector
140066,0.0006,Set
140068,0.0393,Vector
140068,0.0003,Set
140070,0.038,Vector
140070,0.0002,Set
140072,0.0379,Vector
140072,0.0002,Set
140074,0.038,Vector
140074,0.0002,Set
140076,0.0379,Vector
140076,0.0002,Set
140078,0.0381,Vector
140078,0.0002,Set
140080,0.038,Vector
140080,0.0002,Set
140082,0.038,Vector
140082,0.0002,Set
140084,0.0381,Vector
140084,0.0002,Set
140086,0.038,Vector
140086,0.0002,Set
140088,0.038,Vector
140088,0.0002,Set
140090,0.038,Vector
140090,0.0002,Set
140092,0.0379,Vector
140092,0.0002,Set
140094,0.038,Vector
140094,0.0001,Set
140096,0.038,Vector
140096,0.0001,Set
140098,0.0378,Vector
140098,0.0002,Set
140100,0.0379,Vector
140100,0.0002,Set
140102,0.038,Vector
140102,0.0002,Set
140104,0.038,Vector
140104,0.0002,Set
140106,0.038,Vector
140106,0.0002,Set
140108,0.0381,Vector
140108,0.0002,Set
140110,0.0381,Vector
140110,0.0002,Set
140112,0.038,Vector
140112,0.0002,Set
140114,0.038,Vector
140114,0.0002,Set
140116,0.0381,Vector
140116,0.0002,Set
140118,0.038,Vector
140118,0.0002,Set
140120,0.0466,Vector
140120,0.0002,Set
140122,0.0369,Vector
140122,0.0001,Set
140124,0.037,Vector
140124,0.0002,Set
140126,0.0368,Vector
140126,0.0001,Set
140128,0.037,Vector
140128,0.0002,Set
140130,0.0368,Vector
140130,0.0002,Set
140132,0.037,Vector
140132,0.0002,Set
140134,0.0369,Vector
140134,0.0002,Set
140136,0.0369,Vector
140136,0.0002,Set
140138,0.037,Vector
140138,0.0002,Set
140140,0.038,Vector
140140,0.0002,Set
140142,0.037,Vector
140142,0.0002,Set
140144,0.0369,Vector
140144,0.0002,Set
140146,0.037,Vector
140146,0.0001,Set
140148,0.037,Vector
140148,0.0002,Set
140150,0.0471,Vector
140150,0.0003,Set
140152,0.0385,Vector
140152,0.0003,Set
140154,0.037,Vector
140154,0.0002,Set
140156,0.037,Vector
140156,0.0002,Set
140158,0.0369,Vector
140158,0.0002,Set
140160,0.0369,Vector
140160,0.0002,Set
140162,0.0371,Vector
140162,0.0002,Set
140164,0.0371,Vector
140164,0.0002,Set
140166,0.0369,Vector
140166,0.0002,Set
140168,0.0369,Vector
140168,0.0002,Set
140170,0.037,Vector
140170,0.0002,Set
140172,0.037,Vector
140172,0.0002,Set
140174,0.0381,Vector
140174,0.0002,Set
140176,0.0381,Vector
140176,0.0002,Set
140178,0.038,Vector
140178,0.0003,Set
140180,0.0379,Vector
140180,0.0002,Set
140182,0.0381,Vector
140182,0.0002,Set
140184,0.0379,Vector
140184,0.0002,Set
140186,0.0381,Vector
140186,0.0002,Set
140188,0.038,Vector
140188,0.0003,Set
140190,0.0379,Vector
140190,0.0002,Set
140192,0.0381,Vector
140192,0.0002,Set
140194,0.038,Vector
140194,0.0002,Set
140196,0.038,Vector
140196,0.0002,Set
140198,0.038,Vector
140198,0.0001,Set
140200,0.038,Vector
140200,0.0002,Set
140202,0.0391,Vector
140202,0.0002,Set
140204,0.0381,Vector
140204,0.0002,Set
140206,0.0381,Vector
140206,0.0002,Set
140208,0.0381,Vector
140208,0.0002,Set
140210,0.038,Vector
140210,0.0002,Set
140212,0.038,Vector
140212,0.0001,Set
140214,0.0379,Vector
140214,0.0002,Set
140216,0.038,Vector
140216,0.0002,Set
140218,0.038,Vector
140218,0.0002,Set
140220,0.038,Vector
140220,0.0002,Set
140222,0.0381,Vector
140222,0.0002,Set
140224,0.038,Vector
140224,0.0002,Set
140226,0.0472,Vector
140226,0.0002,Set
140228,0.0369,Vector
140228,0.0002,Set
140230,0.0369,Vector
140230,0.0002,Set
140232,0.0369,Vector
140232,0.0002,Set
140234,0.0368,Vector
140234,0.0003,Set
140236,0.0373,Vector
140236,0.0003,Set
140238,0.0371,Vector
140238,0.0002,Set
140240,0.037,Vector
140240,0.0002,Set
140242,0.0371,Vector
140242,0.0002,Set
140244,0.037,Vector
140244,0.0002,Set
140246,0.0371,Vector
140246,0.0002,Set
140248,0.0369,Vector
140248,0.0002,Set
140250,0.037,Vector
140250,0.0002,Set
140252,0.037,Vector
140252,0.0002,Set
140254,0.0369,Vector
140254,0.0002,Set
140256,0.037,Vector
140256,0.0002,Set
140258,0.0369,Vector
140258,0.0002,Set
140260,0.037,Vector
140260,0.0002,Set
140262,0.037,Vector
140262,0.0002,Set
140264,0.0369,Vector
140264,0.0002,Set
140266,0.037,Vector
140266,0.0002,Set
140268,0.0368,Vector
140268,0.0002,Set
140270,0.0369,Vector
140270,0.0002,Set
140272,0.037,Vector
140272,0.0002,Set
140274,0.0368,Vector
140274,0.0002,Set
140276,0.0369,Vector
140276,0.0002,Set
140278,0.0369,Vector
140278,0.0002,Set
140280,0.037,Vector
140280,0.0002,Set
140282,0.037,Vector
140282,0.0002,Set
140284,0.0369,Vector
140284,0.0001,Set
140286,0.037,Vector
140286,0.0002,Set
140288,0.0369,Vector
140288,0.0002,Set
140290,0.037,Vector
140290,0.0002,Set
140292,0.0486,Vector
140292,0.0002,Set
140294,0.037,Vector
140294,0.0002,Set
140296,0.0369,Vector
140296,0.0002,Set
140298,0.037,Vector
140298,0.0002,Set
140300,0.037,Vector
140300,0.0002,Set
140302,0.038,Vector
140302,0.0002,Set
140304,0.0575,Vector
140304,0.0002,Set
140306,0.0371,Vector
140306,0.0001,Set
140308,0.037,Vector
140308,0.0001,Set
140310,0.0369,Vector
140310,0.0002,Set
140312,0.0369,Vector
140312,0.0002,Set
140314,0.0369,Vector
140314,0.0003,Set
140316,0.0369,Vector
140316,0.0002,Set
140318,0.0369,Vector
140318,0.0002,Set
140320,0.0369,Vector
140320,0.0002,Set
140322,0.0369,Vector
140322,0.0001,Set
140324,0.0368,Vector
140324,0.0001,Set
140326,0.0369,Vector
140326,0.0001,Set
140328,0.037,Vector
140328,0.0002,Set
140330,0.037,Vector
140330,0.0002,Set
140332,0.0369,Vector
140332,0.0001,Set
140334,0.0384,Vector
140334,0.0004,Set
140336,0.037,Vector
140336,0.0002,Set
140338,0.037,Vector
140338,0.0002,Set
140340,0.037,Vector
140340,0.0002,Set
140342,0.0371,Vector
140342,0.0002,Set
140344,0.0371,Vector
140344,0.0002,Set
140346,0.0371,Vector
140346,0.0002,Set
140348,0.037,Vector
140348,0.0002,Set
140350,0.037,Vector
140350,0.0002,Set
140352,0.037,Vector
140352,0.0002,Set
140354,0.037,Vector
140354,0.0002,Set
140356,0.0371,Vector
140356,0.0002,Set
140358,0.0371,Vector
140358,0.0002,Set
140360,0.0371,Vector
140360,0.0002,Set
140362,0.037,Vector
140362,0.0002,Set
140364,0.037,Vector
140364,0.0002,Set
140366,0.037,Vector
140366,0.0002,Set
140368,0.0371,Vector
140368,0.0002,Set
140370,0.0371,Vector
140370,0.0002,Set
140372,0.037,Vector
140372,0.0002,Set
140374,0.037,Vector
140374,0.0002,Set
140376,0.0369,Vector
140376,0.0002,Set
140378,0.037,Vector
140378,0.0002,Set
140380,0.037,Vector
140380,0.0002,Set
140382,0.0371,Vector
140382,0.0002,Set
140384,0.0371,Vector
140384,0.0002,Set
140386,0.0372,Vector
140386,0.0002,Set
140388,0.037,Vector
140388,0.0002,Set
140390,0.037,Vector
140390,0.0001,Set
140392,0.0369,Vector
140392,0.0001,Set
140394,0.0368,Vector
140394,0.0002,Set
140396,0.037,Vector
140396,0.0002,Set
140398,0.0369,Vector
140398,0.0002,Set
140400,0.037,Vector
140400,0.0002,Set
140402,0.037,Vector
140402,0.0002,Set
140404,0.037,Vector
140404,0.0003,Set
140406,0.0369,Vector
140406,0.0002,Set
140408,0.0369,Vector
140408,0.0001,Set
140410,0.0369,Vector
140410,0.0002,Set
140412,0.037,Vector
140412,0.0002,Set
140414,0.0584,Vector
140414,0.0002,Set
140416,0.0583,Vector
140416,0.0002,Set
140418,0.0544,Vector
140418,0.0009,Set
140420,0.0461,Vector
140420,0.0002,Set
140422,0.0459,Vector
140422,0.0002,Set
140424,0.0451,Vector
140424,0.0002,Set
140426,0.045,Vector
140426,0.0002,Set
140428,0.0453,Vector
140428,0.0002,Set
140430,0.0449,Vector
140430,0.0002,Set
140432,0.0453,Vector
140432,0.0002,Set
140434,0.0451,Vector
140434,0.0002,Set
140436,0.0454,Vector
140436,0.0001,Set
140438,0.0451,Vector
140438,0.0002,Set
140440,0.0452,Vector
140440,0.0002,Set
140442,0.0451,Vector
140442,0.0001,Set
140444,0.0562,Vector
140444,0.0002,Set
140446,0.0452,Vector
140446,0.0002,Set
140448,0.0454,Vector
140448,0.0002,Set
140450,0.0451,Vector
140450,0.0002,Set
140452,0.0452,Vector
140452,0.0002,Set
140454,0.0455,Vector
140454,0.0002,Set
140456,0.0453,Vector
140456,0.0002,Set
140458,0.0452,Vector
140458,0.0002,Set
140460,0.0453,Vector
140460,0.0002,Set
140462,0.045,Vector
140462,0.0002,Set
140464,0.0453,Vector
140464,0.0002,Set
140466,0.045,Vector
140466,0.0002,Set
140468,0.045,Vector
140468,0.0002,Set
140470,0.0454,Vector
140470,0.0002,Set
140472,0.0451,Vector
140472,0.0002,Set
140474,0.0454,Vector
140474,0.0001,Set
140476,0.0453,Vector
140476,0.0002,Set
140478,0.0452,Vector
140478,0.0002,Set
140480,0.0454,Vector
140480,0.0002,Set
140482,0.0451,Vector
140482,0.0002,Set
140484,0.0452,Vector
140484,0.0002,Set
140486,0.0452,Vector
140486,0.0002,Set
140488,0.0454,Vector
140488,0.0002,Set
140490,0.0454,Vector
140490,0.0002,Set
140492,0.0452,Vector
140492,0.0002,Set
140494,0.0454,Vector
140494,0.0002,Set
140496,0.0453,Vector
140496,0.0002,Set
140498,0.0451,Vector
140498,0.0002,Set
140500,0.0453,Vector
140500,0.0002,Set
140502,0.0382,Vector
140502,0.0002,Set
140504,0.0493,Vector
140504,0.0002,Set
140506,0.0395,Vector
140506,0.0002,Set
140508,0.0393,Vector
140508,0.0002,Set
140510,0.0382,Vector
140510,0.0002,Set
140512,0.0381,Vector
140512,0.0002,Set
140514,0.0381,Vector
140514,0.0001,Set
140516,0.0382,Vector
140516,0.0002,Set
140518,0.038,Vector
140518,0.0002,Set
140520,0.0382,Vector
140520,0.0001,Set
140522,0.0382,Vector
140522,0.0002,Set
140524,0.0381,Vector
140524,0.0002,Set
140526,0.0381,Vector
140526,0.0002,Set
140528,0.038,Vector
140528,0.0002,Set
140530,0.0381,Vector
140530,0.0002,Set
140532,0.0382,Vector
140532,0.0002,Set
140534,0.0381,Vector
140534,0.0002,Set
140536,0.038,Vector
140536,0.0002,Set
140538,0.0382,Vector
140538,0.0002,Set
140540,0.0382,Vector
140540,0.0002,Set
140542,0.0501,Vector
140542,0.0002,Set
140544,0.0383,Vector
140544,0.0002,Set
140546,0.0382,Vector
140546,0.0002,Set
140548,0.0381,Vector
140548,0.0002,Set
140550,0.0381,Vector
140550,0.0002,Set
140552,0.0382,Vector
140552,0.0002,Set
140554,0.038,Vector
140554,0.0002,Set
140556,0.0381,Vector
140556,0.0002,Set
140558,0.0381,Vector
140558,0.0002,Set
140560,0.0381,Vector
140560,0.0001,Set
140562,0.0383,Vector
140562,0.0002,Set
140564,0.0382,Vector
140564,0.0002,Set
140566,0.0381,Vector
140566,0.0002,Set
140568,0.0381,Vector
140568,0.0001,Set
140570,0.0382,Vector
140570,0.0002,Set
140572,0.0382,Vector
140572,0.0002,Set
140574,0.0381,Vector
140574,0.0002,Set
140576,0.0383,Vector
140576,0.0002,Set
140578,0.0382,Vector
140578,0.0002,Set
140580,0.038,Vector
140580,0.0002,Set
140582,0.0382,Vector
140582,0.0002,Set
140584,0.0483,Vector
140584,0.0002,Set
140586,0.0372,Vector
140586,0.0007,Set
140588,0.0447,Vector
140588,0.0002,Set
140590,0.0447,Vector
140590,0.0002,Set
140592,0.0447,Vector
140592,0.0002,Set
140594,0.0369,Vector
140594,0.0002,Set
140596,0.037,Vector
140596,0.0002,Set
140598,0.0369,Vector
140598,0.0002,Set
140600,0.0371,Vector
140600,0.0002,Set
140602,0.037,Vector
140602,0.0002,Set
140604,0.0584,Vector
140604,0.0002,Set
140606,0.0384,Vector
140606,0.0006,Set
140608,0.0382,Vector
140608,0.0003,Set
140610,0.0381,Vector
140610,0.0002,Set
140612,0.0373,Vector
140612,0.0002,Set
140614,0.037,Vector
140614,0.0001,Set
140616,0.037,Vector
140616,0.0002,Set
140618,0.0371,Vector
140618,0.0002,Set
140620,0.0371,Vector
140620,0.0002,Set
140622,0.0369,Vector
140622,0.0002,Set
140624,0.0661,Vector
140624,0.0003,Set
140626,0.1099,Vector
140626,0.0017,Set
140628,0.0863,Vector
140628,0.0005,Set
140630,0.0864,Vector
140630,0.0004,Set
140632,0.0865,Vector
140632,0.0005,Set
140634,0.0861,Vector
140634,0.0005,Set
140636,0.0865,Vector
140636,0.0004,Set
140638,0.0867,Vector
140638,0.0004,Set
140640,0.0865,Vector
140640,0.0005,Set
140642,0.0939,Vector
140642,0.0004,Set
140644,0.0865,Vector
140644,0.0005,Set
140646,0.0866,Vector
140646,0.0004,Set
140648,0.0865,Vector
140648,0.0005,Set
140650,0.0866,Vector
140650,0.0004,Set
140652,0.0866,Vector
140652,0.0004,Set
140654,0.0865,Vector
140654,0.0005,Set
140656,0.0865,Vector
140656,0.0004,Set
140658,0.0866,Vector
140658,0.0005,Set
140660,0.0867,Vector
140660,0.0005,Set
140662,0.0865,Vector
140662,0.0012,Set
140664,0.0875,Vector
140664,0.0004,Set
140666,0.0864,Vector
140666,0.0004,Set
140668,0.0863,Vector
140668,0.0005,Set
140670,0.0865,Vector
140670,0.0005,Set
140672,0.0868,Vector
140672,0.0004,Set
140674,0.0866,Vector
140674,0.0004,Set
140676,0.0866,Vector
140676,0.0004,Set
140678,0.0864,Vector
140678,0.0007,Set
140680,0.0866,Vector
140680,0.0005,Set
140682,0.0863,Vector
140682,0.0004,Set
140684,0.0866,Vector
140684,0.0004,Set
140686,0.0866,Vector
140686,0.0005,Set
140688,0.0864,Vector
140688,0.0004,Set
140690,0.0626,Vector
140690,0.001,Set
140692,0.0617,Vector
140692,0.0003,Set
140694,0.0615,Vector
140694,0.0003,Set
140696,0.0613,Vector
140696,0.0003,Set
140698,0.0617,Vector
140698,0.0003,Set
140700,0.0614,Vector
140700,0.0003,Set
140702,0.0617,Vector
140702,0.0003,Set
140704,0.0614,Vector
140704,0.0003,Set
140706,0.0617,Vector
140706,0.0002,Set
140708,0.0615,Vector
140708,0.0002,Set
140710,0.0615,Vector
140710,0.0002,Set
140712,0.0617,Vector
140712,0.0003,Set
140714,0.0616,Vector
140714,0.0003,Set
140716,0.0618,Vector
140716,0.0003,Set
140718,0.0525,Vector
140718,0.0007,Set
140720,0.0522,Vector
140720,0.0003,Set
140722,0.0519,Vector
140722,0.0003,Set
140724,0.0519,Vector
140724,0.0003,Set
140726,0.0519,Vector
140726,0.0003,Set
140728,0.052,Vector
140728,0.0003,Set
140730,0.0519,Vector
140730,0.0002,Set
140732,0.0518,Vector
140732,0.0002,Set
140734,0.0518,Vector
140734,0.0003,Set
140736,0.0518,Vector
140736,0.0002,Set
140738,0.0519,Vector
140738,0.0003,Set
140740,0.052,Vector
140740,0.0003,Set
140742,0.0519,Vector
140742,0.0002,Set
140744,0.052,Vector
140744,0.0002,Set
140746,0.0519,Vector
140746,0.0002,Set
140748,0.0519,Vector
140748,0.0003,Set
140750,0.052,Vector
140750,0.0006,Set
140752,0.0526,Vector
140752,0.0003,Set
140754,0.0519,Vector
140754,0.0002,Set
140756,0.0519,Vector
140756,0.0002,Set
140758,0.0519,Vector
140758,0.0003,Set
140760,0.0519,Vector
140760,0.0003,Set
140762,0.0519,Vector
140762,0.0002,Set
140764,0.052,Vector
140764,0.0003,Set
140766,0.0518,Vector
140766,0.0003,Set
140768,0.0518,Vector
140768,0.0003,Set
140770,0.0519,Vector
140770,0.0003,Set
140772,0.0518,Vector
140772,0.0002,Set
140774,0.0519,Vector
140774,0.0003,Set
